19.000000 	 20.000000 	 0.596105 	 0.674307
19.000000 	 21.000000 	 0.565673 	 0.810897
19.000000 	 22.000000 	 0.533392 	 0.954451
19.000000 	 23.000000 	 0.503046 	 1.103193
19.000000 	 24.000000 	 0.478394 	 1.256171
20.000000 	 2.000000 	 0.406228 	 -1.210958
20.000000 	 3.000000 	 0.430423 	 -1.044805
20.000000 	 4.000000 	 0.460373 	 -0.891029
20.000000 	 5.000000 	 0.492928 	 -0.749749
20.000000 	 6.000000 	 0.525020 	 -0.620663
20.000000 	 7.000000 	 0.554229 	 -0.503635
20.000000 	 8.000000 	 0.579101 	 -0.398404
20.000000 	 9.000000 	 0.599054 	 -0.304135
20.000000 	 10.000000 	 0.614081 	 -0.219326
20.000000 	 11.000000 	 0.624456 	 -0.141958
20.000000 	 12.000000 	 0.630514 	 -0.069687
20.000000 	 13.000000 	 0.632503 	 0.000000
20.000000 	 14.000000 	 0.630514 	 0.069687
20.000000 	 15.000000 	 0.624456 	 0.141958
20.000000 	 16.000000 	 0.614081 	 0.219326
20.000000 	 17.000000 	 0.599054 	 0.304135
20.000000 	 18.000000 	 0.579101 	 0.398404
20.000000 	 19.000000 	 0.554229 	 0.503635
20.000000 	 20.000000 	 0.525020 	 0.620663
20.000000 	 21.000000 	 0.492928 	 0.749749
20.000000 	 22.000000 	 0.460373 	 0.891029
20.000000 	 23.000000 	 0.430423 	 1.044805
20.000000 	 24.000000 	 0.406228 	 1.210958
21.000000 	 2.000000 	 0.338648 	 -1.154526
21.000000 	 3.000000 	 0.364858 	 -0.973414
21.000000 	 4.000000 	 0.396971 	 -0.814565
21.000000 	 5.000000 	 0.431832 	 -0.676024
21.000000 	 6.000000 	 0.466581 	 -0.554809
21.000000 	 7.000000 	 0.498929 	 -0.448231
21.000000 	 8.000000 	 0.527303 	 -0.354088
21.000000 	 9.000000 	 0.550804 	 -0.270408
21.000000 	 10.000000 	 0.569050 	 -0.195229
21.000000 	 11.000000 	 0.581976 	 -0.126519
21.000000 	 12.000000 	 0.589664 	 -0.062165
21.000000 	 13.000000 	 0.592213 	 0.000000
21.000000 	 14.000000 	 0.589664 	 0.062165
21.000000 	 15.000000 	 0.581976 	 0.126519
21.000000 	 16.000000 	 0.569050 	 0.195229
21.000000 	 17.000000 	 0.550804 	 0.270408
21.000000 	 18.000000 	 0.527303 	 0.354088
21.000000 	 19.000000 	 0.498929 	 0.448231
21.000000 	 20.000000 	 0.466581 	 0.554809
21.000000 	 21.000000 	 0.431832 	 0.676024
21.000000 	 22.000000 	 0.396971 	 0.814565
21.000000 	 23.000000 	 0.364858 	 0.973414
21.000000 	 24.000000 	 0.338648 	 1.154526
22.000000 	 2.000000 	 0.276109 	 -1.076309
22.000000 	 3.000000 	 0.306390 	 -0.878926
22.000000 	 4.000000 	 0.342513 	 -0.717345
22.000000 	 5.000000 	 0.381000 	 -0.584793
22.000000 	 6.000000 	 0.419036 	 -0.474318
22.000000 	 7.000000 	 0.454478 	 -0.380509
22.000000 	 8.000000 	 0.485807 	 -0.299475
22.000000 	 9.000000 	 0.512057 	 -0.228340
22.000000 	 10.000000 	 0.532692 	 -0.164795
22.000000 	 11.000000 	 0.547477 	 -0.106813
22.000000 	 12.000000 	 0.556346 	 -0.052496
22.000000 	 13.000000 	 0.559300 	 0.000000
22.000000 	 14.000000 	 0.556346 	 0.052496
22.000000 	 15.000000 	 0.547477 	 0.106813
22.000000 	 16.000000 	 0.532692 	 0.164795
22.000000 	 17.000000 	 0.512057 	 0.228340
22.000000 	 18.000000 	 0.485807 	 0.299475
22.000000 	 19.000000 	 0.454478 	 0.380509
22.000000 	 20.000000 	 0.419036 	 0.474318
22.000000 	 21.000000 	 0.381000 	 0.584793
22.000000 	 22.000000 	 0.342513 	 0.717345
22.000000 	 23.000000 	 0.306390 	 0.878926
22.000000 	 24.000000 	 0.276109 	 1.076309
23.000000 	 2.000000 	 0.219317 	 -0.958532
